Date;AAPL;AMZN;GOOGL;MSFT
2001-03-20;0,2992216944694519;0,512499988079071;nan;16,435823440551758
2001-03-21;0,3058706223964691;0,5;nan;15,616949081420898
2001-03-22;0,3286687433719635;0,5093749761581421;nan;16,84524917602539
2001-03-23;0,3495662808418274;0,5093749761581421;nan;17,644615173339844
2001-03-26;0,33102455735206604;0,546999990940094;nan;17,488651275634766
2001-03-27;0,34759071469306946;0,5820000171661377;nan;18,171039581298828
2001-03-28;0,3369518220424652;0,5400000214576721;nan;17,332677841186523
2001-03-29;0,34242281317710876;0,5;nan;17,27418327331543
2001-03-30;0,3354315757751465;0,5115000009536743;nan;17,05971908569336
2001-04-02;0,32813671231269836;0,45500001311302185;nan;17,41065788269043
2001-04-03;0,3076188862323761;0,43149998784065247;nan;16,650279998779297
2001-04-04;0,29637131094932556;0,41999998688697815;nan;16,20186424255371
2001-04-05;0,31719398498535156;0,4560000002384186;nan;17,703115463256836
2001-04-06;0,31293830275535583;0,41850000619888306;nan;17,52764129638672
2001-04-09;0,31217828392982483;0,5590000152587891;nan;17,827892303466797
2001-04-10;0,3349754810333252;0,6004999876022339;nan;18,61711883544922
2001-04-11;0,33132845163345337;0,6660000085830688;nan;18,72942543029785
2001-04-12;0,3407512307167053;0,7335000038146973;nan;19,39699935913086
2001-04-16;0,32585665583610535;0,7014999985694885;nan;18,963388442993164
2001-04-17;0,3100505471229553;0,7369999885559082;nan;19,17862892150879
2001-04-18;0,3463745415210724;0,8270000219345093;nan;20,41082191467285
2001-04-19;0,39090675115585327;0,7994999885559082;nan;21,225021362304688
2001-04-20;0,38057151436805725;0,7889999747276306;nan;21,52448844909668
2001-04-23;0,3685648441314697;0,8100000023841858;nan;21,290525436401367
2001-04-24;0,3652207851409912;0,7839999794960022;nan;21,072158813476562
2001-04-25;0,3757082521915436;0,8044999837875366;nan;21,73973274230957
2001-04-26;0,3752521872520447;0,7714999914169312;nan;21,56503677368164
2001-04-27;0,39820170402526855;0,7634999752044678;nan;20,938026428222656
2001-04-30;0,3874111771583557;0,7889999747276306;nan;21,134552001953125
2001-05-01;0,3940984606742859;0,8445000052452087;nan;21,88947105407715
2001-05-02;0,4041288495063782;0,8554999828338623;nan;21,761573791503906
2001-05-03;0,37935537099838257;0,8374999761581421;nan;21,377872467041016
2001-05-04;0,3913620412349701;0,878000020980835;nan;22,07039451599121
2001-05-07;0,37935537099838257;0,8460000157356262;nan;22,266929626464844
2001-05-08;0,37342822551727295;0,8090000152587891;nan;22,479047775268555
2001-05-09;0,3644607365131378;0,7505000233650208;nan;21,961225509643555
2001-05-10;0,3495662808418274;0,7310000061988831;nan;21,83643913269043
2001-05-11;0,3472869396209717;0,734000027179718;nan;21,64927101135254
2001-05-14;0,3539741635322571;0,6664999723434448;nan;21,437149047851562
2001-05-15;0,35230255126953125;0,6769999861717224;nan;21,296762466430664
2001-05-16;0,3662847876548767;0,7064999938011169;nan;21,574405670166016
2001-05-17;0,3579258620738983;0,7390000224113464;nan;21,26557159423828
2001-05-18;0,35762202739715576;0,7360000014305115;nan;21,24061393737793
2001-05-21;0,35807734727859497;0,8190000057220459;nan;21,458986282348633
2001-05-22;0,35716578364372253;0,8125;nan;21,933137893676758
2001-05-23;0,3530617654323578;0,7799999713897705;nan;21,74285888671875
2001-05-24;0,3526064157485962;0,8374999761581421;nan;22,37299156188965
2001-05-25;0,3459191620349884;0,8544999957084656;nan;22,12031364440918
2001-05-29;0,3263128697872162;0,8610000014305115;nan;21,9424991607666
2001-05-30;0,30062681436538696;0,7829999923706055;nan;21,583757400512695
2001-05-31;0,3032110035419464;0,8345000147819519;nan;21,580644607543945
2001-06-01;0,31749778985977173;0,8475000262260437;nan;21,9424991607666
2001-06-04;0,31400224566459656;0,8454999923706055;nan;22,07975959777832
2001-06-05;0,3182578980922699;0,8220000267028809;nan;22,64750099182129
2001-06-06;0,3150661885738373;0,7994999885559082;nan;22,572641372680664
2001-06-07;0,3292005956172943;0,8065000176429749;nan;22,984405517578125
2001-06-08;0,32403266429901123;0,7850000262260437;nan;22,83155632019043
2001-06-11;0,3045786917209625;0,7429999709129333;nan;22,497777938842773
2001-06-12;0,30868270993232727;0,7319999933242798;nan;22,48529052734375
2001-06-13;0,3111144006252289;0,7059999704360962;nan;22,05168914794922
2001-06-14;0,3021470010280609;0,6644999980926514;nan;21,49329376220703
2001-06-15;0,31065821647644043;0,6244999766349792;nan;21,218778610229492
2001-06-18;0,3089865744113922;0,5914999842643738;nan;20,8631591796875
2001-06-19;0,3068588078022003;0,5680000185966492;nan;21,000417709350586
2001-06-20;0,32935214042663574;0,6265000104904175;nan;21,652385711669922
2001-06-21;0,3418150842189789;0,6539999842643738;nan;21,786529541015625
2001-06-22;0,3383195400238037;0,6200000047683716;nan;21,471458435058594
2001-06-25;0,3646130859851837;0,640500009059906;nan;21,47769546508789
2001-06-26;0,3609652817249298;0,6625000238418579;nan;21,880115509033203
2001-06-27;0,35473427176475525;0,7020000219345093;nan;22,192062377929688
2001-06-28;0,3577735722064972;0,7179999947547913;nan;22,691162109375
2001-06-29;0,353366494178772;0,7074999809265137;nan;22,772289276123047
2001-07-02;0,36324542760849;0,7264999747276306;nan;22,02360725402832
2001-07-03;0,36233288049697876;0,7064999938011169;nan;21,98304557800293
2001-07-05;0,35245397686958313;0,7634999752044678;nan;21,37163734436035
2001-07-06;0,33482399582862854;0,7634999752044678;nan;20,60735321044922
2001-07-09;0,3450067639350891;0,7904999852180481;nan;20,491947174072266
2001-07-10;0,32129716873168945;0,7804999947547913;nan;20,114477157592773
2001-07-11;0,3425751328468323;0,7670000195503235;nan;20,744619369506836
2001-07-12;0,3702365458011627;0,8245000243186951;nan;22,335567474365234
2001-07-13;0,37768369913101196;0,8489999771118164;nan;22,254451751708984
2001-07-16;0,36415696144104004;0,8004999756813049;nan;22,20453453063965
2001-07-17;0,38148316740989685;0,8174999952316284;nan;22,404190063476562
2001-07-18;0,31597772240638733;0,7979999780654907;nan;22,01424789428711
2001-07-19;0,3033633530139923;0,8245000243186951;nan;22,638153076171875
2001-07-20;0,3036671280860901;0,8489999771118164;nan;21,580644607543945
2001-07-23;0,2969799041748047;0,8015000224113464;nan;20,92867088317871
2001-07-24;0,2901402413845062;0,6029999852180481;nan;20,6884708404541
2001-07-25;0,28071674704551697;0,5755000114440918;nan;21,05033302307129
2001-07-26;0,28254061937332153;0,6165000200271606;nan;20,77269744873047
2001-07-27;0,28816404938697815;0,612500011920929;nan;20,423307418823242
2001-07-30;0,28770869970321655;0,6274999976158142;nan;20,5262508392334
